Chr,Strand,Start,Stop,nbexons
chr1,+,3857266,3885429,7
chr1,+,3857266,3885429,8
chr1,+,3857266,3885429,8
chr1,-,102876466,103108496,68
chr1,+,150487363,150507609,14
chr1,+,150487363,150507609,17
chr1,+,150492344,150492410,1
chr1,-,37534448,37554344,4
chr1,+,228208129,228361250,81
chr1,+,150551928,150552014,1
chr1,-,150560894,150574552,4
chr1,+,161118071,161121194,7
chr1,+,186375757,186421371,14
chr1,-,222558307,222589933,11
chr1,+,162561505,162599843,10
chr1,-,145866559,145885866,12
chr1,-,88935772,88992748,15
chr1,-,88935772,88992748,14
chr1,+,151156628,151170297,7
chr1,+,151156628,151170297,7
chr1,-,151280024,151281929,2
chr1,+,151347009,151347891,2
chr1,-,248850003,248859116,12
chr1,+,212285536,212361863,13
chr1,-,108929507,108963499,12
chr1,+,151545795,151545891,1
chr1,-,151759642,151763916,7
chr1,+,151790748,151791670,2
chr1,+,151790748,151794402,2
chr1,+,152313458,152366692,7
chr1,+,152337067,152366692,3
chr1,+,198156977,198322418,10
chr1,-,153140117,153141493,2
chr1,+,153174517,153191676,3
chr1,+,33081112,33120531,12
chr1,+,153545741,153551769,3
chr1,-,153606882,153613168,3
chr1,-,204131060,204152182,7
chr1,-,204131060,204152182,8
chr1,-,1635225,1659097,20
chr1,-,153689704,153689793,1
chr1,+,153774353,153780160,9
chr1,+,153793946,153796302,3
chr1,-,153962350,153962420,1
chr1,+,153967838,153974364,9
chr1,+,27725978,27762912,10
chr1,+,160739056,160754818,6
chr1,-,109750079,109764022,19
chr1,-,154104520,154104592,1
chr1,-,155018526,155033781,15
chr1,-,154193664,154193743,1
chr1,+,167936558,168075843,19
chr1,+,167936238,168075843,19
chr1,+,167936558,168075843,19
chr1,+,167936558,168075843,20
chr1,+,167936558,168075843,20
chr1,+,154259726,154259862,1
chr1,-,154479482,154502050,6
chr1,+,154553608,154555028,2
chr1,-,68125357,68232601,12
chr1,+,154961470,154962625,1
chr1,+,107148068,107484899,7
chr1,+,154975692,154975783,1
chr1,-,155045191,155051165,4
chr1,-,155045191,155063991,4
chr1,+,155173786,155180615,10
chr1,+,155173786,155184971,11
chr1,+,155174753,155184971,12
chr1,+,21440089,21484900,19
chr1,+,155195176,155195272,1
chr1,-,155195587,155207981,22
chr1,-,155195587,155207981,21
chr1,-,155195587,155207981,22
chr1,-,155213824,155227534,13
chr1,+,181483549,181806784,46
chr1,-,155316853,155323845,4
chr1,-,155316853,155324176,6
chr1,-,155320158,155324176,2
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,14
chr1,+,155610169,155614967,12
chr1,-,29192656,29230958,10
chr1,+,155610169,155614967,14
chr1,-,155679107,155679255,1
chr1,-,155783684,155783832,1
chr1,-,155925957,155926086,1
chr1,+,213051232,213274774,15
chr1,+,213051232,213274774,15
chr1,-,155951272,155951336,1
chr1,+,66924894,66988619,16
chr1,+,156193931,156212796,4
chr1,+,156193931,156212796,3
chr1,+,156193931,156212796,2
chr1,+,156212987,156243332,7
chr1,+,156212987,156243332,7
chr1,+,156212987,156243332,6
chr1,+,156212987,156243332,5
chr1,-,114567559,114581644,7
chr1,+,15758759,15786594,9
chr1,-,84813402,84893213,3
chr1,+,7784428,7845180,23
chr1,-,197552254,197775493,16
chr1,-,156308960,156338415,15
chr1,-,156308960,156338415,15
chr1,+,243256004,243500092,20
chr1,+,156338439,156346994,3
chr1,+,156369188,156385221,12
chr1,+,156369188,156385221,11
chr1,+,156369188,156385221,11
chr1,-,156404251,156429548,4
chr1,-,156404251,156429548,5
chr1,-,156404251,156429548,3
chr1,-,156404251,156429548,5
chr1,-,156404251,156429548,6
chr1,-,156614741,156621928,2
chr1,-,151700057,151716820,13
chr1,-,27891525,27914797,9
chr1,+,52927228,53051617,16
chr1,+,157128361,157128671,1
chr1,+,157925966,157949071,4
chr1,+,158025549,158032098,2
chr1,-,158132043,158140640,3
chr1,-,158717167,158718115,1
chr1,-,159195984,159202422,4
chr1,+,159432104,159433236,1
chr1,-,159899978,159900079,1
chr1,+,50108919,50203785,7
chr1,+,150549368,150558748,15
chr1,+,26432281,26471304,9
chr1,-,160202198,160208869,5
chr1,-,160215714,160262528,14
chr1,-,160215714,160262528,13
chr1,-,160239221,160262487,4
chr1,-,160239221,160262528,4
chr1,-,205976739,206003466,6
chr1,+,160932464,160949922,6
chr1,+,2586459,2591469,7
chr1,-,45329241,45339957,16
chr1,+,113905292,113914086,4
chr1,+,1435522,1442882,3
chr1,-,222668012,222712522,10
chr1,-,46040139,46133036,10
chr1,-,46040139,46174901,10
chr1,+,35883194,35924298,19
chr1,+,161227185,161227261,1
chr1,-,20664013,20718017,15
chr1,+,155135811,155138858,5
chr1,+,159205258,159206500,1
chr1,+,161606058,161608551,1
chr1,-,161683702,161685252,1
chr1,+,162157106,162157182,1
chr1,+,12230038,12512046,69
chr1,+,107056644,107059296,1
chr1,+,163161674,163213023,4
chr1,-,163304205,163321791,4
chr1,-,163421069,163423191,1
chr1,-,92842159,92961522,4
chr1,-,164769115,164774641,4
chr1,-,165476841,165582155,7
chr1,+,231337935,231355027,3
chr1,+,165698749,165709962,4
chr1,+,27725978,27762912,9
chr1,+,165768928,165775448,3
chr1,-,166055917,166166755,3
chr1,-,166154742,166154798,1
chr1,-,166475771,166490039,3
chr1,-,167175361,167195805,4
chr1,+,40450664,40463718,5
chr1,+,167630192,167643229,3
chr1,+,167936558,168075843,18
chr1,+,167936558,168075843,21
chr1,+,167936558,168075843,18
chr1,+,167998659,167998726,1
chr1,+,172659007,172666872,4
chr1,-,168400187,168422656,4
chr1,-,168464113,168495644,5
chr1,+,168786940,168792888,3
chr1,-,168903904,169087005,5
chr1,+,169104123,169104906,2
chr1,-,71402941,72282594,7
chr1,-,32936445,32964813,9
chr1,+,42380796,42424229,5
chr1,-,37760272,37765152,3
chr1,-,144421385,144456805,19
chr1,-,170151377,170151462,1
chr1,+,170151377,170151462,1
chr1,+,170174378,170241570,5
chr1,-,170461316,170532609,3
chr1,-,171101727,171101806,1
chr1,+,171101738,171101798,1
chr1,+,171137739,171161563,7
chr1,+,171338895,171341324,1
chr1,-,176861063,177164904,23
chr1,-,143955363,143972006,4
chr1,+,171864191,171864687,2
chr1,+,172138807,172138888,1
chr1,+,213051232,213274774,14
chr1,-,212992181,213015509,9
chr1,-,212992181,213015875,9
chr1,-,173235059,173477155,3
chr1,-,173417788,173461362,2
chr1,-,173864145,173864222,1
chr1,-,173864368,173864445,1
chr1,-,173864832,173864903,1
chr1,-,173865349,173865430,1
chr1,-,173865621,173865686,1
chr1,-,173866204,173866290,1
chr1,-,173866300,173866370,1
chr1,-,173866634,173866715,1
chr1,-,173866878,173866938,1
chr1,-,173867673,173867745,1
chr1,+,65420447,65428009,3
chr1,+,65420715,65436007,5
chr1,-,174121637,174159287,4
chr1,-,174934946,174954261,6
chr1,+,220528182,220664457,18
chr1,-,175012957,175023455,3
chr1,+,175877342,175880464,3
chr1,+,212791827,212816825,9
chr1,-,175968396,175968540,1
chr1,+,89821920,89936430,3
chr1,+,177351585,177366458,4
chr1,+,177700523,177710330,4
chr1,-,178091507,178093993,2
chr1,-,15491400,15524445,9
chr1,+,178677748,178677834,1
chr1,+,179365971,179554735,26
chr1,+,81800396,81993932,22
chr1,+,48222684,48248644,15
chr1,+,179727762,179809933,5
chr1,+,179727762,179809933,6
chr1,+,179730190,179742696,2
chr1,+,179742008,179742696,2
chr1,+,179743162,179809933,4
chr1,+,180198008,180200724,1
chr1,-,180269662,180274681,5
chr1,-,180438313,180438390,1
chr1,-,16014027,16018790,3
chr1,-,180949690,180954887,2
chr1,+,181174483,181182206,3
chr1,+,181236387,181238604,3
chr1,+,1615414,1630610,20
chr1,+,37692400,37709719,11
chr1,+,16440671,16460089,8
chr1,+,182615139,182616633,1
chr1,+,182712861,182714541,2
chr1,+,151198544,151249531,14
chr1,-,183929661,184037770,12
chr1,-,183935831,184037770,12
chr1,+,78229598,78369462,6
chr1,-,247524678,247530804,4
chr1,+,185001526,185008678,2
chr1,-,185323846,185335039,4
chr1,-,185558379,185628488,4
chr1,+,224616476,224740549,5
chr1,+,186435160,186470291,5
chr1,+,187092841,187360244,4
chr1,+,187443627,187477222,3
chr1,+,190478259,190481394,3
chr1,+,190478550,190481394,2
chr1,+,190624889,190801658,5
chr1,-,191221158,191228498,2
chr1,+,192716327,192716390,1
chr1,-,192935743,192948257,3
chr1,+,171841477,172412717,21
chr1,-,193057280,193057415,1
chr1,-,94982722,95072951,5
chr1,+,88684143,88836255,22
chr1,+,193136502,193136583,1
chr1,-,196044879,196088715,4
chr1,+,52142093,52346686,18
chr1,-,196582412,196582481,1
chr1,-,113894194,113904923,7
chr1,-,113813810,113871759,20
chr1,-,197153681,197200542,11
chr1,-,155255978,155262385,8
chr1,+,170532121,170553833,5
chr1,-,198808002,198937429,3
chr1,-,198992588,199018964,3
chr1,+,199016132,199076735,3
chr1,+,26410767,26429728,4
chr1,+,200669506,200694250,3
chr1,-,15941868,15976132,16
chr1,-,201465478,201469171,3
chr1,+,201719507,201719627,1
chr1,+,201808610,201808702,1
chr1,+,201863372,201863447,1
chr1,+,235328553,235344529,3
chr1,+,201978460,201978595,1
chr1,+,25272485,25330445,8
chr1,-,202000050,202010353,2
chr1,+,202003123,202003236,1
chr1,-,202147012,202161588,10
chr1,-,202147012,202161588,9
chr1,+,202168050,202189449,22
chr1,+,145964681,145978848,7
chr1,+,202820256,202827213,3
chr1,-,31629861,31645237,4
chr1,-,202986451,203007265,5
chr1,+,203007366,203024848,9
chr1,+,203007366,203024848,8
chr1,+,203007366,203024848,8
chr1,+,203007366,203024848,9
chr1,+,203007366,203024848,9
chr1,+,203007366,203024848,8
chr1,+,203007366,203024848,9
chr1,+,203007366,203024848,8
chr1,+,203007366,203024848,9
chr1,+,203007630,203024848,8
chr1,+,203287151,203288796,3
chr1,+,203287699,203288796,3
chr1,+,203729580,203729705,1
chr1,-,150218416,150236156,7
chr1,-,152579383,152580504,2
chr1,+,203861584,203871152,4
chr1,-,220148267,220272501,35
chr1,-,113813810,113871759,19
chr1,+,110210713,110234052,4
chr1,+,205043123,205078272,23
chr1,+,42682234,42703803,8
chr1,-,39841030,39883511,2
chr1,-,221701419,221742176,3
chr1,-,221701419,221736900,3
chr1,-,45016403,45206578,14
chr1,+,152514501,152516005,2
chr1,-,205828021,205850148,12
chr1,+,205862078,205896087,3
chr1,+,205890019,205896087,3
chr1,+,205934912,205978095,4
chr1,+,205935127,205978095,4
chr1,+,205957924,205958388,1
chr1,-,204190340,204196491,3
chr1,-,206186178,206202875,5
chr1,-,94896948,94925808,7
chr1,+,206474802,206474864,1
chr1,+,192809038,192812277,5
chr1,+,109090740,109096934,3
chr1,-,205142502,205211599,12
chr1,-,207801517,207822703,5
chr1,-,207801517,207822703,6
chr1,+,207818378,207822596,1
chr1,+,208728687,208733184,4
chr1,+,208972453,208975307,2
chr1,+,209325455,209328532,3
chr1,+,209372054,209379690,3
chr1,-,209623443,209623510,1
chr1,-,209661358,209675249,3
chr1,-,209661358,209724125,3
chr1,-,209661358,209742562,3
chr1,-,54138994,54153181,5
chr1,-,85729232,86156471,60
chr1,-,151402723,151459465,17
chr1,+,209938173,210164288,9
chr1,-,211132278,211133374,2
chr1,+,211259276,211313313,12
chr1,-,143955363,143973519,5
chr1,+,211259276,211316383,13
chr1,+,211259276,211316383,13
chr1,+,211639807,211654621,3
chr1,+,211829636,211846662,3
chr1,+,211829845,211846662,4
chr1,+,211830960,211853703,6
chr1,+,212077612,212077685,1
chr1,-,212213001,212234736,4
chr1,-,212225277,212234736,3
chr1,-,212225277,212285021,4
chr1,+,212352817,212352950,1
chr1,+,212432886,212446379,3
chr1,+,212545693,212556066,3
chr1,-,150698058,150720888,14
chr1,-,160091338,160098689,7
chr1,+,167630236,167706249,7
chr1,-,212992181,213015875,7
chr1,+,15153710,15220480,4
chr1,+,28668727,28715603,10
chr1,+,171090876,171117819,10
chr1,+,89995094,90035530,12
chr1,+,213051232,213274774,14
chr1,+,213051232,213274774,11
chr1,+,213051232,213274774,12
chr1,+,213051232,213274774,15
chr1,-,213819640,213986153,6
chr1,+,216072464,216086917,3
chr1,+,216072464,216086917,2
chr1,-,47183588,47190099,4
chr1,+,218043504,218059140,4
chr1,+,51060017,51060103,1
chr1,+,218437632,219108110,7
chr1,+,218510094,218525978,3
chr1,-,218912756,218918511,5
chr1,-,219435157,219557324,4
chr1,-,154957025,154961782,3
chr1,+,220748245,220784815,8
chr1,+,220748245,220784815,5
chr1,+,220829254,220832428,4
chr1,-,220832762,220880140,3
chr1,-,221329927,221336296,2
chr1,+,89995094,90006449,4
chr1,-,221827665,221840666,4
chr1,+,222589919,222592633,3
chr1,+,222589958,222592633,2
chr1,+,152510843,152512177,2
chr1,-,152565698,152566753,2
chr1,+,152600661,152601086,1
chr1,+,152613810,152614098,1
chr1,-,152622833,152623103,1
chr1,+,152675314,152676573,2
chr1,+,152663410,152664659,2
chr1,+,152698363,152699442,2
chr1,+,222737215,222750805,6
chr1,+,154993585,154994315,2
chr1,-,223951265,223992644,11
chr1,+,223992729,224010607,4
chr1,+,223992729,224010607,3
chr1,+,223992729,224010607,5
chr1,+,223992729,224033859,5
chr1,-,224208747,224213279,2
chr1,+,224219612,224228043,3
chr1,+,224356810,224376884,4
chr1,-,179099326,179229684,11
chr1,-,224398226,224398311,1
chr1,-,182899862,182953525,10
chr1,+,152908544,152911886,2
chr1,-,37860696,37947057,24
chr1,-,225922079,225922142,1
chr1,+,226062726,226072002,4
chr1,+,226083574,226090289,4
chr1,+,226148002,226154977,2
chr1,-,229431245,229434096,7
chr1,-,226656079,226675068,2
chr1,+,93180715,93278730,29
chr1,-,227697031,227697707,2
chr1,+,227728517,227781231,4
chr1,+,227734995,227776970,4
chr1,+,227734995,227781231,6
chr1,+,227734995,227781231,4
chr1,+,193059873,193085985,9
chr1,-,227941589,227941683,1
chr1,+,228097262,228097341,1
chr1,-,228203505,228213655,2
chr1,-,228204474,228213664,4
chr1,-,111483347,111504121,6
chr1,-,153614255,153616332,4
chr1,-,228397047,228397109,1
chr1,+,228462073,228462152,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610265,228610386,1
chr1,-,228610297,228610347,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612506,228612627,1
chr1,-,228612538,228612588,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614747,228614868,1
chr1,-,228614779,228614829,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228616988,228617109,1
chr1,-,228617020,228617070,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619229,228619350,1
chr1,-,228619261,228619311,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621444,228621565,1
chr1,-,228621476,228621526,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623664,228623785,1
chr1,-,228623696,228623746,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625906,228626027,1
chr1,-,228625938,228625988,1
chr1,-,228628145,228628266,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630387,228630508,1
chr1,-,228630419,228630469,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646037,228646158,1
chr1,-,228646069,228646119,1
chr1,-,154944082,154956163,10
chr1,-,229174682,229174801,2
chr1,+,229508429,229514087,3
chr1,-,229875549,229885818,2
chr1,-,229884858,229892036,3
chr1,-,229884858,229892036,2
chr1,-,229884858,229893908,2
chr1,+,230002716,230007162,2
chr1,-,230592659,230595583,2
chr1,+,235367359,235448968,18
chr1,+,230874845,230879015,3
chr1,+,35268966,35421944,31
chr1,-,231184098,231187627,3
chr1,+,231528652,231702561,9
chr1,+,231528652,231750619,8
chr1,+,231528652,231819244,14
chr1,+,231528652,231819244,13
chr1,+,231528652,231819244,13
chr1,+,231528652,231819244,13
chr1,+,231528652,231819244,11
chr1,+,231528652,232041273,16
chr1,+,61081861,61462788,12
chr1,+,61077273,61462788,11
chr1,-,231814625,231818517,1
chr1,+,231925833,231945205,4
chr1,+,232718070,232722249,3
chr1,-,232727253,232742715,4
chr1,+,33081112,33120531,11
chr1,+,232950530,232978802,4
chr1,+,232950530,232978802,3
chr1,+,232950530,232978802,4
chr1,+,232950530,232978802,3
chr1,+,232950841,232978802,5
chr1,+,233624151,233624219,1
chr1,+,234306466,234306539,1
chr1,-,234372806,234373403,1
chr1,-,234372806,234373593,2
chr1,+,170146046,170167782,4
chr1,+,234646288,234660924,4
chr1,-,234957342,234963999,4
chr1,-,235065473,235069818,4
chr1,-,235131182,235161616,10
chr1,-,235131182,235161616,10
chr1,-,235131182,235161616,10
chr1,-,235131182,235161616,9
chr1,+,209768487,209779657,7
chr1,-,235190033,235190116,1
chr1,+,235512822,235718113,2
chr1,-,235852999,235853060,1
chr1,+,156619293,156625725,7
chr1,+,111290851,111320566,9
chr1,-,68474151,68497221,11
chr1,-,42176538,42335215,12
chr1,+,237471118,237471191,1
chr1,+,237862174,237928319,12
chr1,-,238480383,238486017,2
chr1,-,160027671,160031993,1
chr1,+,241132271,241132346,1
chr1,+,75134881,75161533,9
chr1,+,243346175,243346255,1
chr1,+,243917401,244047318,12
chr1,-,244854086,244854217,1
chr1,-,244965203,244970869,2
chr1,-,246516038,246524287,3
chr1,-,34986165,35031968,16
chr1,-,246945546,247008093,6
chr1,-,246945546,247078813,7
chr1,-,247201966,247202060,1
chr1,+,209686179,209734950,7
chr1,+,247990266,247991191,1
chr1,+,248697061,248699110,2
chr1,+,248826376,248826443,1
chr1,-,248850003,248859116,12
chr1,-,63440769,63523273,9
chr1,+,25543584,25568886,9
chr1,+,17755312,17827063,3
chr1,+,179293713,179358679,15
chr1,+,244835305,244845063,5
chr1,-,39841030,39883511,9
chr1,-,39841030,39883511,10
chr1,+,244835475,244845063,4
chr1,+,244835475,244845063,3
chr1,+,244835475,244845063,5
chr1,+,3857266,3885429,7
chr1,+,10298965,10299070,1
chr1,-,146052080,146052244,1
chr1,+,10298965,10299070,1
chr1,+,10298965,10299070,1
chr1,+,182839303,182887982,29
chr1,-,151759642,151763916,6
chr1,-,117863484,117929679,14
chr1,-,109399030,109426459,9
chr1,-,109399030,109426486,9
chr1,-,241593149,241640399,4
chr1,-,154582057,154608248,15
chr1,-,119031215,119140672,6
chr1,+,161153743,161158856,6
chr1,+,9539468,9582773,7
